year,geo_id,geolocation,level,location,historical,hist_country,disastertype,disasterno,latitude,longitude,temperature,,,YearT,TempT
2015,41587,Madhya Pradesh,1, Madhya Pradesh,0,NA,drought,2015-9618,23.54151345,78.28963287,0.91,,,,
2015,41588,Andhra Pradesh,1, Andhra Pradesh,0,NA,drought,2015-9618,15.71260766,79.92713851,0.91,,,,
2015,41589,Bihar,1, Bihar,0,NA,drought,2015-9618,25.67965826,85.6048398,0.91,,,,
2015,41590,Himachal Pradesh,1, Himachal Pradesh,0,NA,drought,2015-9618,31.92721256,77.23308096,0.91,,,,
2015,41591,Jharkhand,1, Jharkand,0,NA,drought,2015-9618,23.65453582,85.55763148,0.91,,,,
2015,41592,Odisha,1, Odisha states,0,NA,drought,2015-9618,20.50542802,84.41805896,0.91,,,,
2015,41593,Nagaland,1, Nagaland,0,NA,drought,2015-9618,26.06702015,94.47030166,0.91,,,,
2015,41594,Assam,1, Assam,0,NA,drought,2015-9618,26.35676035,92.82876881,0.91,,,,
2015,41595,Maharashtra,1,  Maharashtra,0,NA,drought,2015-9618,19.44975928,76.10822143,0.91,,,,
2015,43911,Andhra Pradesh,1,Andhra Pradesh province,0,NA,storm,2015-0600,15.71260766,79.92713851,0.91,,,,
2015,43912,Arunachal Pradesh,1, Arunachal Pradesh,0,NA,flood,2015-0333,28.03900639,94.67669495,0.91,,,,
2015,43913,Uttar Pradesh,1, Uttar Pradesh,0,NA,flood,2015-0333,26.92542523,80.56098215,0.91,,,,
2015,43914,Haryana,1, Haryana,0,NA,flood,2015-0333,29.20004038,76.33282351,0.91,,,,
2015,43915,Punjab,1, Punjab,0,NA,flood,2015-0333,30.84146482,75.40878951,0.91,,,,
2015,43916,Rajasthan,1,Rajasthan,0,NA,flood,2015-0333,26.58342294,73.84797344,0.91,,,,
2015,43917,Himachal Pradesh,1, Himachal Pradesh provinces,0,NA,flood,2015-0333,31.92721256,77.23308096,0.91,,,,
2015,43918,Jammu And Kashmir,1, Jammu and Kashmir,0,NA,flood,2015-0333,33.75942968,76.61263777,0.91,,,,
2015,43919,Uttarakhand,1, Uttarakhand,0,NA,flood,2015-0333,30.15644742,79.19760744,0.91,,,,
2015,43920,Arunachal Pradesh,1," Arunachal Pradesh province 
",0,NA,flood,2015-0413,28.03900639,94.67669495,0.91,,,,
2015,43928,Rajasthan,1, Rajasthan,0,NA,flood,2015-0317,26.58342294,73.84797344,0.91,,,,
2015,43934,Madhya Pradesh,1, Madhya Pradesh provinces,0,NA,flood,2015-0317,23.54151345,78.28963287,0.91,,,,
2015,43941,Manipur,1, Manipur,0,NA,flood,2015-0317,24.73897499,93.88254078,0.91,,,,
2015,43944,Odisha,1, Orissa,0,NA,flood,2015-0317,20.50542802,84.41805896,0.91,,,,
2015,43946,Assam,1,Assam province,0,NA,flood,2015-0374,26.35676035,92.82876881,0.91,,,,
2015,43966,Deoghar,2,Deogarh,0,NA,storm,2015-0450,24.32680721,86.73520844,0.91,,,,
2015,43968,Andhra Pradesh,1, Andhra Pradesh province,0,NA,storm,2015-0450,15.71260766,79.92713851,0.91,,,,
2015,43969,Maharashtra,1,Maharashtra province,0,NA,storm,2015-0604,19.44975928,76.10822143,0.91,,,,
2015,43983,Puducherry,1, Puducherry province,0,NA,flood,2015-0504,11.88265788,78.86498023,#REF!,,,,
2016,31614,Bhiwandi,3,Bhiwandi,0,NA,flood,2016-0304,19.37046368,73.10086628,0.91,,,,
2016,31526,Chennai,2,Chennai district ,0,NA,storm,2016-0485,13.04808637,80.23495207,#REF!,,,,
2016,31531,Patna,2, Patna,0,NA,storm,2016-0234,25.45724219,85.21433241,1.03,,,,
2016,31532,Siwan,2, Siwan districts ,0,NA,storm,2016-0234,26.16285387,84.38079575,1.03,,,,
2016,31533,Muzaffarpur,2,Muzaffarpur,0,NA,storm,2016-0234,26.15252629,85.32246146,1.03,,,,
2016,31542,Pithoragarh,2, Pithoragahr districts ,0,NA,flood,2016-0239,30.11188993,80.33363291,1.03,,,,
2016,31545,Chamoli,2,Chamoli,0,NA,flood,2016-0239,30.49854254,79.55834796,1.03,,,,
2016,31546,Bhojpur,2, Bhojpur,0,NA,flood,2016-0271,25.47040473,84.53556133,1.03,,,,
2016,31547,Muzaffarpur,2, Muzafferpur,0,NA,flood,2016-0271,26.15252629,85.32246146,1.03,,,,
2016,31548,Bhagalpur,2, Bhagalpur,0,NA,flood,2016-0271,25.26924572,87.0772599,1.03,,,,
2016,31549,Darbhanga,2, Darbhanga,0,NA,flood,2016-0271,26.11468367,86.01743804,1.03,,,,
2016,31550,Samastipur,2, Samastipur,0,NA,flood,2016-0271,25.77765924,85.89603263,1.03,,,,
2016,31552,Jalaun,2, Jalaun,0,NA,flood,2016-0271,26.09631757,79.37968371,1.03,,,,
2016,31553,Saharsa,2, Saharsa,0,NA,flood,2016-0271,25.81692386,86.58260747,1.03,,,,
2016,31554,Kishanganj,2, Kishanganj,0,NA,flood,2016-0271,26.29536332,87.92910356,1.03,,,,
2016,31556,Ghazipur,2, Ghazipur,0,NA,flood,2016-0271,25.62472918,83.54762871,1.03,,,,
2016,31557,Khagaria,2, Khagaria,0,NA,flood,2016-0271,25.51226224,86.5962415,1.03,,,,
2016,31558,Ballia,2, Ballia,0,NA,flood,2016-0271,25.87745523,84.09685781,1.03,,,,
2016,31559,Banda,2,  Banda,0,NA,flood,2016-0271,25.47120022,80.55262669,1.03,,,,
2016,31560,Madhepura,2, Madhepura,0,NA,flood,2016-0271,25.82607812,86.88931311,1.03,,,,
2016,31561,Nalanda,2, Nalanda,0,NA,flood,2016-0271,25.22128669,85.44841103,1.03,,,,
2016,31562,Purba Champaran,2, East Champaran,0,NA,flood,2016-0271,26.62073285,84.9164057,1.03,,,,
2016,31563,Vaishali,2, Vaishali,0,NA,flood,2016-0271,25.76301903,85.36202549,1.03,,,,
2016,31564,Varanasi,2,Varanasi,0,NA,flood,2016-0271,25.39063107,82.90902975,1.03,,,,
2016,31565,Patna,2, Patna,0,NA,flood,2016-0271,25.45724219,85.21433241,1.03,,,,
2016,31566,Purnia,2, Purnea,0,NA,flood,2016-0271,25.81612158,87.40051472,1.03,,,,
2016,31567,Gopalganj,2, Gopalganj,0,NA,flood,2016-0271,26.44506494,84.36829456,1.03,,,,
2016,31568,Munger,2, Munger,0,NA,flood,2016-0271,25.21113816,86.52696012,1.03,,,,
2016,31569,Saran,2, Saran,0,NA,flood,2016-0271,25.90619844,84.81697681,1.03,,,,
2016,31570,Begusarai,2, Begusarai,0,NA,flood,2016-0271,25.49560022,86.12361437,1.03,,,,
2016,31571,Supaul,2, Supaul,0,NA,flood,2016-0271,26.24678872,86.79186091,1.03,,,,
2016,31572,Ghaziabad,2, Ghaziabad,0,NA,flood,2016-0271,28.77845644,77.47630696,1.03,,,,
2016,31573,Buxar,2, Buxar,0,NA,flood,2016-0271,25.4931557,84.09350224,1.03,,,,
2016,31574,Katihar,2, Katihar,0,NA,flood,2016-0271,25.54515934,87.63888289,1.03,,,,
2016,31575,Lakhisarai,2, Lakhisarai,0,NA,flood,2016-0271,25.15973786,86.12817375,1.03,,,,
2016,31576,Allahabad,2, Allahabad,0,NA,flood,2016-0271,25.29988857,81.96480869,1.03,,,,
2016,31577,Araria,2, Araria,0,NA,flood,2016-0271,26.20080642,87.34623316,1.03,,,,
2016,31578,Golaghat,2, Golaghat ,0,NA,flood,2016-0554,26.47876346,93.83687006,1.03,,,,
2016,31580,Jorhat,2,Jorhat,0,NA,flood,2016-0554,26.79524644,94.27414916,1.03,,,,
2016,31581,Morigaon,2, Marigaon,0,NA,flood,2016-0267,26.28572399,92.28019515,1.03,,,,
2016,31582,Nalbari,2, Nalbari districts ,0,NA,flood,2016-0267,26.37544176,91.38392877,1.03,,,,
2016,31583,Bongaigaon,2, Bongaigaon,0,NA,flood,2016-0267,26.34628122,90.6135107,1.03,,,,
2016,31584,Jorhat,2, Jorhat,0,NA,flood,2016-0267,26.79524644,94.27414916,1.03,,,,
2016,31586,Golaghat,2, Golaghat,0,NA,flood,2016-0267,26.47876346,93.83687006,1.03,,,,
2016,31587,Lakhimpur,2,Lakhimpur,0,NA,flood,2016-0267,27.1743511,94.13502058,1.03,,,,
2016,31588,Darrang,2, Darrang,0,NA,flood,2016-0267,26.44938205,92.0344264,1.03,,,,
2016,31589,Barpeta,2, Barpeta,0,NA,flood,2016-0267,26.33773804,91.00368935,1.03,,,,
2016,31590,Dhubri,2, Dhubri,0,NA,flood,2016-0267,26.10159837,90.02789028,1.03,,,,
2016,31591,Goalpara,2, Goalpara,0,NA,flood,2016-0267,26.04803491,90.60869689,1.03,,,,
2016,31592,Damoh,2, Damoh,0,NA,flood,2016-0276,23.81627575,79.52052596,1.03,,,,
2016,31593,Sehore,2, Sehore,0,NA,flood,2016-0276,22.9947822,77.12512133,1.03,,,,
2016,31594,Shajapur,2, Shajapur,0,NA,flood,2016-0276,23.38630639,76.55811081,1.03,,,,
2016,31595,Seoni,2, Seoni,0,NA,flood,2016-0276,22.31731975,79.68391717,1.03,,,,
2016,31596,Bhopal,2,Bhopal,0,NA,flood,2016-0276,23.48194594,77.39179098,1.03,,,,
2016,31597,Raisen,2, Raisen,0,NA,flood,2016-0276,23.22067052,78.11335768,1.03,,,,
2016,31598,Agar Malwa,2, Agar-Malwa  districts ,0,NA,flood,2016-0276,23.83389366,76.0701864,1.03,,,,
2016,31599,Mandla,2, Mandla,0,NA,flood,2016-0276,22.66599298,80.44732944,1.03,,,,
2016,31600,Satna,2, Satna,0,NA,flood,2016-0276,24.53606099,80.82548753,1.03,,,,
2016,31602,Vidisha,2, Vidisha,0,NA,flood,2016-0276,23.89694194,77.80824361,1.03,,,,
2016,31603,Sagar,2, Sagar,0,NA,flood,2016-0276,23.85191907,78.7527538,1.03,,,,
2016,31604,Tikamgarh,2, Tikamgarh,0,NA,flood,2016-0276,24.99308393,78.93955092,1.03,,,,
2016,31605,Panna,2, Panna,0,NA,flood,2016-0276,24.42499035,80.1854626,1.03,,,,
2016,31606,Rewa,2, Rewa,0,NA,flood,2016-0276,24.75817049,81.58150737,1.03,,,,
2016,31607,Hoshangabad,2, Hoshangabad,0,NA,flood,2016-0276,22.59133624,77.98442733,1.03,,,,
2016,31608,Jabalpur,2, Jabalpur,0,NA,flood,2016-0276,23.17428218,79.94498854,1.03,,,,
2016,31609,Harda,2, Harda,0,NA,flood,2016-0276,22.23714766,77.11804883,1.03,,,,
2016,31610,Chhota Udaipur,2, Chhota Udepur ,0,NA,flood,2016-0304,22.20506236,73.8618679,1.03,,,,
2016,31611,Satara,2, Satara,0,NA,flood,2016-0304,17.66775236,74.18109413,1.03,,,,
2016,31613,Vadodara,2,Vadodara,0,NA,flood,2016-0304,22.24580687,73.2496297,1.03,,,,
2016,31615,Mahad,3,Mahad,0,NA,flood,2016-0304,18.11593117,73.46237793,1.03,,,,
2016,31617,Valsad,2,Valsad,0,NA,flood,2016-0304,20.41834827,73.12211882,1.03,,,,
2016,31618,Kolhapur,2, Kolhapur,0,NA,flood,2016-0304,16.466794,74.16729997,1.03,,,,
2016,31619,Pune,2, Pune,0,NA,flood,2016-0304,18.57054718,74.07657987,1.03,,,,
2016,31620,Navsari,2, Navsari and Surat,0,NA,flood,2016-0304,20.81251292,73.10335846,1.03,,,,
2016,31621,Surat,2, Navsari and Surat,0,NA,flood,2016-0304,21.26413834,73.07407899,1.03,,,,
2016,31624,Ratnagiri,2, Ratnagiri,0,NA,flood,2016-0304,17.27267879,73.46052513,1.03,,,,
2016,31625,Nashik,2,Nashik,0,NA,flood,2016-0304,20.26000302,74.07783819,1.03,,,,
2016,31527,Andhra Pradesh,1, Andhra Pradesh,0,NA,storm,2016-0485,15.71260766,79.92713851,1.03,,,,
2016,31528,Arunachal Pradesh,1,Arunachal Pradesh,0,NA,flood,2016-0139,28.03900639,94.67669495,1.03,,,,
2016,31529,Nagaland,1, Nagaland provinces,0,NA,flood,2016-0139,26.06702015,94.47030166,1.03,,,,
2016,31530,Assam,1, Assam,0,NA,flood,2016-0139,26.35676035,92.82876881,1.03,,,,
2016,31537,Madhya Pradesh,1, Madhya Pradesh provinces,0,NA,storm,2016-0237,23.54151345,78.28963287,1.03,,,,
2016,31538,Uttar Pradesh,1, Uttar Pradesh,0,NA,storm,2016-0237,26.92542523,80.56098215,1.03,,,,
2016,31539,Jharkhand,1, Jharkhand,0,NA,storm,2016-0237,23.65453582,85.55763148,1.03,,,,
2016,31540,Bihar,1,Bihar,0,NA,storm,2016-0237,25.67965826,85.6048398,1.03,,,,
2016,31543,Arunachal Pradesh,1, Arunachal Pradesh provinces,0,NA,flood,2016-0239,28.03900639,94.67669495,1.03,,,,
2016,31544,Assam,1, Assam,0,NA,flood,2016-0239,26.35676035,92.82876881,1.03,,,,
2016,31616,Raigarh,3, Raigad ,0,NA,flood,2016-0304,21.86730329,83.38134339,1.03,,,,
2016,31626,Telangana,1, Telangana,0,NA,flood,2016-0391,17.79483995,79.05945705,1.03,,,,
2016,31627,Andhra Pradesh,1,Andhra Pradesh province,0,NA,flood,2016-0391,15.71260766,79.92713851,1.03,,,,
2017,31628,Banas Kantha,2,Banaskantha,0,NA,flood,2017-0294,24.28101994,72.03944992,#REF!,,,,
2017,31630,Jalor,2, Jalore,0,NA,flood,2017-0294,25.09505411,72.21691754,0.94,,,,
2017,31631,Sabar Kantha,2, Sabarkantha,0,NA,flood,2017-0294,23.80473453,73.03751883,0.94,,,,
2017,31632,Sirohi,2, Sirohi,0,NA,flood,2017-0294,24.75842712,72.77903187,0.94,,,,
2017,31633,Surat,2, Surat,0,NA,flood,2017-0294,21.26413834,73.07407899,0.94,,,,
2017,31634,Navsari,2, Navsari,0,NA,flood,2017-0294,20.81251292,73.10335846,0.94,,,,
2017,31635,Kolkata,2, Kolkata ,0,NA,flood,2017-0294,22.55172963,88.35233743,0.94,,,,
2017,31636,Barmer,2, Barmer,0,NA,flood,2017-0294,25.7301825,71.47896025,0.94,,,,
2017,31638,Valsad,2, Valsad,0,NA,flood,2017-0294,20.41834827,73.12211882,0.94,,,,
2017,31639,Patan,2, Patan ,0,NA,flood,2017-0294,23.76791761,71.80016255,0.94,,,,
2017,31641,Pali,2, Pali ,0,NA,flood,2017-0294,25.70869575,73.52097224,0.94,,,,
2017,31642,Udaipur,2, Udaipur,0,NA,flood,2017-0294,24.41103686,73.71456745,0.94,,,,
2017,31643,Imphal East,2, Imphal East,0,NA,flood,2017-0290,24.80631058,93.77619621,0.94,,,,
2017,31644,Bishnupur,2, Bishnupur ,0,NA,flood,2017-0290,24.54011965,93.80276712,0.94,,,,
2017,31645,Thoubal,2, Thoubal,0,NA,flood,2017-0290,24.53614326,93.97348943,0.94,,,,
2017,31646,Imphal West,2,Imphal West,0,NA,flood,2017-0290,24.80769217,93.87762532,0.94,,,,
2017,31649,Chennai,2,Chenai ,0,NA,flood,2017-0495,13.04808637,80.23495207,0.94,,,,
2017,31652,Kanniyakumari,2, Kurunthancode,0,NA,storm,2017-0508,8.306035715,77.34650879,0.94,,,,
2017,31653,Ernakulam,2,Ernakulam,0,NA,storm,2017-0508,10.05531494,76.47423388,0.94,,,,
2017,31655,Nellore,2,Chittoor and Nellore,0,NA,storm,2017-0508,14.43525601,79.719986,0.94,,,,
2017,31657,Thiruvananthapuram,2,Thiruvananthapuram,0,NA,storm,2017-0508,8.606249061,77.00468825,0.94,,,,
2017,31659,Tuticorin,3, Tuticorin districts,0,NA,storm,2017-0508,8.757080872,78.05182667,0.94,,,,
2017,31660,Tirunelveli,2, Tirunelveli,0,NA,storm,2017-0508,8.790112729,77.52306434,0.94,,,,
2017,31661,Kozhikode,2, Kozhikode,0,NA,storm,2017-0508,11.48078208,75.83150225,0.94,,,,
2017,31662,Chittoor,2,Chittoor and Nellore,0,NA,storm,2017-0508,13.45659736,79.00393766,0.94,,,,
2017,31663,Maldah,2,Maldah ,0,NA,storm,2017-0570,25.13575204,88.08761228,0.94,,,,
2017,31665,Samastipur,2, Samastipur,0,NA,storm,2017-0569,25.77765924,85.89603263,0.94,,,,
2017,31667,Vaishali,2, Vaishali,0,NA,storm,2017-0569,25.76301903,85.36202549,0.94,,,,
2017,31668,Jamui,2,Jamui,0,NA,storm,2017-0569,24.78548597,86.28854756,0.94,,,,
2017,31672,Lakhimpur,2,Lakhimpur,0,NA,flood,2017-0289,27.1743511,94.13502058,0.94,,,,
2017,31673,Barpeta,2, Barpeta,0,NA,flood,2017-0289,26.33773804,91.00368935,0.94,,,,
2017,31674,Sonitpur,2, Sonitpur,0,NA,flood,2017-0289,26.78257766,92.92733398,0.94,,,,
2017,31675,Kokrajhar,2, Kokrajhar,0,NA,flood,2017-0289,26.58434301,90.19811008,0.94,,,,
2017,31677,Morigaon,2, Bhuragaon ,0,NA,flood,2017-0289,26.28572399,92.28019515,0.94,,,,
2017,31678,Nagaon,2, Nagaon,0,NA,flood,2017-0289,26.22552824,92.84166137,0.94,,,,
2017,31679,Jorhat,2, Jorhat,0,NA,flood,2017-0289,26.79524644,94.27414916,0.94,,,,
2017,31680,Chirang,2, Chirang,0,NA,flood,2017-0289,26.62701504,90.6784655,0.94,,,,
2017,31681,Golaghat,2, Golaghat,0,NA,flood,2017-0289,26.47876346,93.83687006,0.94,,,,
2017,31682,Karimganj,2, Karimganj,0,NA,flood,2017-0289,24.58041329,92.37948378,0.94,,,,
2017,31683,Dibrugarh,2, Dibrugarh,0,NA,flood,2017-0289,27.3714173,95.05490893,0.94,,,,
2017,31684,Cachar,2, Cachar,0,NA,flood,2017-0289,24.81395989,92.85687296,0.94,,,,
2017,31685,Sivasagar,2, Sivasagar,0,NA,flood,2017-0289,27.01228832,94.81926657,0.94,,,,
2017,31686,Dhubri,2, Dhubri,0,NA,flood,2017-0289,26.10159837,90.02789028,0.94,,,,
2017,31687,Bongaigaon,2, Bangaigaon,0,NA,flood,2017-0289,26.34628122,90.6135107,0.94,,,,
2017,31688,Karbi Anglong,2, Karbi Anglong,0,NA,flood,2017-0289,26.06838073,93.14761961,0.94,,,,
2017,31689,Darrang,2, Darrang,0,NA,flood,2017-0289,26.44938205,92.0344264,0.94,,,,
2017,31690,Goalpara,2, Goalpara districts ,0,NA,flood,2017-0289,26.04803491,90.60869689,0.94,,,,
2017,31691,Nalbari,2, Nalbari,0,NA,flood,2017-0289,26.37544176,91.38392877,0.94,,,,
2017,31692,Dhemaji,2, Dhemjai,0,NA,flood,2017-0289,27.5903576,94.78022274,0.94,,,,
2017,31693,Lakhimpur,2,Lakhimpur,0,NA,flood,2017-0180,27.1743511,94.13502058,0.94,,,,
2017,31696,Darrang,2, Darrang districts ,0,NA,flood,2017-0180,26.44938205,92.0344264,0.94,,,,
2017,31698,Karimganj,2, Karimganj,0,NA,flood,2017-0180,24.58041329,92.37948378,0.94,,,,
2017,31700,Patna,2, Patna,0,NA,storm,2017-0265,25.45724219,85.21433241,0.94,,,,
2017,31701,Araria,2, Araria,0,NA,storm,2017-0265,26.20080642,87.34623316,0.94,,,,
2017,31702,Sasaram,3, Sasaram ,0,NA,storm,2017-0265,24.98065579,84.01973522,0.94,,,,
2017,31703,Vaishali,2,Vaishali,0,NA,storm,2017-0265,25.76301903,85.36202549,0.94,,,,
2017,31704,Saran,2, Saran,0,NA,storm,2017-0265,25.90619844,84.81697681,0.94,,,,
2017,31705,Nalanda,2, Nalanda districts ,0,NA,storm,2017-0265,25.22128669,85.44841103,0.94,,,,
2017,31707,Gaya,2, Gaya,0,NA,storm,2017-0265,24.69868487,84.92838202,0.94,,,,
2017,31712,Araria,2,Araria,0,NA,flood,2017-0342,26.20080642,87.34623316,0.94,,,,
2017,31714,Mau,2, Mau,0,NA,flood,2017-0517,26.03539667,83.50281806,0.94,,,,
2017,31715,Shravasti,2, Shravasti,0,NA,flood,2017-0517,27.67840848,81.81582706,0.94,,,,
2017,31716,Farrukhabad,2, Farrukhabad,0,NA,flood,2017-0517,27.43630498,79.45148707,0.94,,,,
2017,31717,Pilibhit,2, Pilibhit,0,NA,flood,2017-0517,28.5477796,79.95036411,0.94,,,,
2017,31718,Ambedkar Nagar,2, Ambedkar nagar,0,NA,flood,2017-0517,26.42372261,82.65982592,0.94,,,,
2017,31719,Lakhimpur Kheri,2, Lakhimpur Kheri,0,NA,flood,2017-0517,28.12759651,80.65653925,0.94,,,,
2017,31720,Kushinagar,2, Kushinagar,0,NA,flood,2017-0517,26.86466249,83.92526577,0.94,,,,
2017,31721,Ghazipur,2, Ghazipur,0,NA,flood,2017-0517,25.62472918,83.54762871,0.94,,,,
2017,31722,Basti,2, Basti,0,NA,flood,2017-0517,26.78989967,82.60642135,0.94,,,,
2017,31723,Barabanki,2, Barabanki,0,NA,flood,2017-0517,26.91674239,81.37166054,0.94,,,,
2017,31724,Bijnor,2, Bijnore,0,NA,flood,2017-0517,29.39281735,78.38678405,0.94,,,,
2017,31725,Bahraich,2, Bahraich,0,NA,flood,2017-0517,27.74147244,81.41261918,0.94,,,,
2017,31726,Ballia,2, Balia,0,NA,flood,2017-0517,25.87745523,84.09685781,0.94,,,,
2017,31727,Budaun,2, Badaun,0,NA,flood,2017-0517,28.08645897,79.03157571,0.94,,,,
2017,31728,Deoria,2, Deoria,0,NA,flood,2017-0517,26.42546561,83.82737358,0.94,,,,
2017,31729,Gorakhpur,2, Gorakhpur,0,NA,flood,2017-0517,26.62570471,83.35993156,0.94,,,,
2017,31730,Faizabad,2, Faizabad,0,NA,flood,2017-0517,26.63472236,82.07053533,0.94,,,,
2017,31731,Balrampur,3, Balarampur,0,NA,flood,2017-0517,27.48714704,82.36882358,0.94,,,,
2017,31733,Muzaffarnagar,2, Muzaffarnagar,0,NA,flood,2017-0517,29.41772157,77.72783132,0.94,,,,
2017,31734,Gonda,2, Gonda,0,NA,flood,2017-0517,27.08773605,82.0125259,0.94,,,,
2017,31735,Maharajganj,2, Maharajganj,0,NA,flood,2017-0517,27.18814937,83.50078258,0.94,,,,
2017,31736,Sitapur,2, Sitapur,0,NA,flood,2017-0517,27.52317919,80.84695757,0.94,,,,
2017,31737,Siddharth Nagar,2,Siddharthnagar,0,NA,flood,2017-0517,27.2328088,82.86031908,0.94,,,,
2017,31738,Mirzapur,2, Mirzapur,0,NA,flood,2017-0517,24.98783267,82.61088768,0.94,,,,
2017,31739,Azamgarh,2, Azamgarh,0,NA,flood,2017-0517,26.05523836,83.04119512,0.94,,,,
2017,31740,Sant Kabir Nagar,2, Santkabir Nagar,0,NA,flood,2017-0517,26.74788429,83.03009249,0.94,,,,
2017,31741,Mumbai Suburban,2, Khar-Danda,0,NA,flood,2017-0364,19.14276434,72.88212639,0.94,,,,
2017,31742,Thane,2, Thane ,0,NA,flood,2017-0364,19.35998574,73.33176973,0.94,,,,
2017,31658,Lakshadweep,1, Lakshadweep Islands,0,NA,storm,2017-0508,10.4512736,72.93961268,0,,,,
2017,31669,Mizoram,1, Mizoram,0,NA,storm,2017-0152,23.30680933,92.83619313,0.94,,,,
2017,31670,Manipur,1,Manipur,0,NA,storm,2017-0152,24.73897499,93.88254078,0.94,,,,
2017,31671,Gujarat,1,Gujarat,0,NA,flood,2017-0257,22.6903222,71.5884337,0.94,,,,
2017,31694,Manipur,1, Manipur,0,NA,flood,2017-0180,24.73897499,93.88254078,0.94,,,,
2017,31695,Jharkhand,1, Jharkhand,0,NA,flood,2017-0180,23.65453582,85.55763148,0.94,,,,
2017,31697,Nagaland,1, Nagaland,0,NA,flood,2017-0180,26.06702015,94.47030166,0.94,,,,
2017,31708,Agra,2,Rohta,0,NA,storm,2017-0265,27.00750514,78.06292449,0.94,,,,
2017,31710,Uttar Pradesh,1, Uttar Pradesh,0,NA,flood,2017-0342,26.92542523,80.56098215,0.94,,,,
2017,31711,West Bengal,1, West Bengal,0,NA,flood,2017-0342,23.81595215,87.98089998,0.94,,,,
2018,31744,Srikakulam,2,Mandasa,0,NA,storm,2018-0385,18.5711795,83.97930711,#REF!,,,,
2018,31747,Gajapati,2, Gajapati,0,NA,storm,2018-0385,19.16509143,84.15327987,0.87,,,,
2018,31748,Puri,2, Puri,0,NA,storm,2018-0385,19.86576549,85.69842138,0.87,,,,
2018,31749,Kandhamal,2, Kandhamal ,0,NA,storm,2018-0385,20.12263115,84.04012347,0.87,,,,
2018,31750,Ganjam,2, Ganjam,0,NA,storm,2018-0385,19.62176158,84.65868176,0.87,,,,
2018,31751,Rayagada,2, Rayagada,0,NA,storm,2018-0385,19.35501693,83.5062651,0.87,,,,
2018,31753,Thanjavur,2, Thanjavur,0,NA,storm,2018-0431,10.65524983,79.22359064,0.87,,,,
2018,31754,Nagappattinam,2,  Nagapattinam,0,NA,storm,2018-0431,10.86369109,79.73608696,0.87,,,,
2018,31755,Chennai,2, Chennai,0,NA,storm,2018-0431,13.04808637,80.23495207,0.87,,,,
2018,31757,Theni,2, Theni,0,NA,storm,2018-0431,9.880751439,77.42393232,0.87,,,,
2018,31758,Ramanathapuram,2, Dindigul and Ramnad,0,NA,storm,2018-0431,9.44291845,78.68033989,0.87,,,,
2018,31759,Pudukkottai,2, Pudukottai,0,NA,storm,2018-0431,10.3420652,78.86659365,0.87,,,,
2018,31760,Thiruvallur,2, Tiruvarur,0,NA,storm,2018-0431,13.23533078,79.93251948,0.87,,,,
2018,31761,Dindigul,2, Dindigul and Ramnad,0,NA,storm,2018-0431,10.37926016,77.80498331,0.87,,,,
2018,31762,Madurai,2, Madurai districts,0,NA,storm,2018-0431,9.909971376,77.98956528,0.87,,,,
2018,31784,Mangalore,3, Mangaluru,0,NA,flood,2018-0216,12.94637373,74.87996549,0.87,,,,
2018,31807,Udalguri,2, Udalguri,0,NA,flood,2018-0345,26.73321037,92.01966262,0.87,,,,
2018,31808,Golaghat,2, Golaghat,0,NA,flood,2018-0345,26.47876346,93.83687006,0.87,,,,
2018,31809,Sivasagar,2, Sivassagar/Charaideo,0,NA,flood,2018-0345,27.01228832,94.81926657,0.87,,,,
2018,31810,Dhemaji,2, Dhemaji,0,NA,flood,2018-0345,27.5903576,94.78022274,0.87,,,,
2018,31811,Darrang,2, Darrang ,0,NA,flood,2018-0345,26.44938205,92.0344264,0.87,,,,
2018,31813,Barpeta,2, Barpeta,0,NA,flood,2018-0345,26.33773804,91.00368935,0.87,,,,
2018,31814,Thrissur,2,Thrissur,0,NA,flood,2018-0295,10.46560913,76.31187393,0.87,,,,
2018,31815,Chengannur,3, Chengannur ,0,NA,flood,2018-0295,9.285333948,76.58552026,0.87,,,,
2018,31746,Raghogarh,3, Godalpur,0,NA,storm,2018-0385,24.31409008,77.29680185,0.87,,,,
2018,31763,Rajasthan,1, Rajasthan,0,NA,storm,2018-0137,26.58342294,73.84797344,0.87,,,,
2018,31764,Uttar Pradesh,1,Uttar Pradesh,0,NA,storm,2018-0137,26.92542523,80.56098215,0.87,,,,
2018,31765,Kolkata,2,Kolkata,0,NA,storm,2018-0138,22.55172963,88.35233743,0.87,,,,
2018,31766,Uttar Pradesh,1, Uttar Pradesh,0,NA,storm,2018-0150,26.92542523,80.56098215,0.87,,,,
2018,31767,Rajasthan,1,Rajasthan,0,NA,storm,2018-0150,26.58342294,73.84797344,0.87,,,,
2018,31768,Bihar,1, Bihar,0,NA,storm,2018-0149,25.67965826,85.6048398,0.87,,,,
2018,31769,Uttar Pradesh,1,Uttar Pradesh,0,NA,storm,2018-0149,26.92542523,80.56098215,0.87,,,,
2018,31770,Andhra Pradesh,1, Andhra Pradesh,0,NA,storm,2018-0149,15.71260766,79.92713851,0.87,,,,
2018,31771,West Bengal,1, Bengale occidental,0,NA,storm,2018-0149,23.81595215,87.98089998,0.87,,,,
2018,31772,Tripura,1,Tripura state,0,NA,flood,2018-0213,23.74450253,91.74176515,0.87,,,,
